timestamp,block_height,block_time,difficulty,hash_rate,transactions_per_block,mining_pool_concentration,orphan_blocks,network_latency,node_count,is_51_attack,hash_rate_skew,block_reorg_depth,attack_detected,transaction_volume,gas_price,contract_creations,failed_transactions,unique_addresses,avg_transaction_value,miner_rewards,uncle_blocks,network_hash_rate,anomaly_type,anomaly_confidence,is_anomaly
2020-01-07 19:00:00,164,11.448294204120725,6516271567093.186,1206445661.441096,92,0.0963197462570089,0,1.260985458816826,1631.7580921304934,0.0,0.1219762966323904,0,0,17192.272241038572,1.1634102069037398,14,1,4154.414101071636,1067.9522777086947,1.9557066698144612,0,146176799170.9523,normal,0.0,0
2020-01-07 20:00:00,165,15.908440323110804,5224613671773.035,2434429247.1693125,86,0.357014415099536,0,0.1108694344034817,1848.65582624158,0.0,-0.0530323751638012,0,0,2351.8394169390917,18.793150198495063,16,2,6030.4629645872965,6000.183671420187,2.0395796300451083,1,9847256162.76886,normal,0.0,0
2020-01-07 21:00:00,166,14.531952317341243,5083450527106.207,1005988974.9913284,84,0.3491482272099294,1,1.811620110218732,1126.8085096657985,0.0,0.1190443044092753,0,0,79674.98794042147,16.149489742485713,15,3,4032.9764837395583,5334.0742244394905,2.28935310370576,0,364788636782.8657,normal,0.0,0
2020-01-07 22:00:00,167,15.555150399986225,5643315996239.162,446445650.7668418,96,0.3211480998463476,0,0.5351534492972764,1416.790584479042,0.0,-0.0448347514613314,0,0,1476.4844871148748,21.29899549986247,22,0,4677.9160859179765,10061.092115937408,1.9006254698151437,1,60675162144.55154,normal,0.0,0
2020-01-07 23:00:00,168,18.24198245663487,5010019260310.612,1923351414.1557505,96,0.4869315044354654,1,0.3887682041052518,1718.8471952615398,0.0,0.1634838064231981,0,0,12085.267482754827,45.16669594086988,12,4,6169.595936242004,398.7060740995921,1.828003279856108,0,26386535140.95284,normal,0.0,0
2020-01-08 00:00:00,169,12.886529709992825,5088575677425.823,54190780.13449174,74,0.0579184980545565,0,1.6729448211344902,1152.0342452125233,0.0,0.131087733579614,0,0,2955.208091251779,37.99020414913664,13,2,5465.7025744773655,5595.863688810471,1.6241309312343952,0,32979948229.09981,normal,0.0,0
2020-01-08 01:00:00,170,11.615659589106276,6648313206978.7295,117009478.0544213,95,0.3908249473598066,0,0.8813010200790609,1576.6656117191949,0.0,-0.0418963046176774,0,0,28385.94394936407,78.90559002381036,13,4,4300.467158641743,4184.4603179061605,2.052443064712737,1,30210717036.05887,normal,0.0,0
2020-01-08 02:00:00,171,11.276213925936192,6476102422758.085,959223080.5392663,73,0.1146786210288528,0,2.62147288073076,1591.1129223390976,0.0,0.2275178233880427,0,0,10586.30692759256,74.79590518388561,16,2,5157.23836526068,2344.4225379303625,1.89349739551722,1,33591931098.203503,normal,0.0,0
2020-01-08 03:00:00,172,11.460474287586404,7466738538820.195,492058591.7324342,98,0.3730600223857797,0,1.7893082772361626,1607.5049569895511,0.0,0.0145142755580022,0,0,31367.393428054384,29.596255957987506,19,4,5187.207468394599,12589.136560837753,2.168300659565955,0,243164907249.40363,normal,0.0,0
2020-01-08 04:00:00,173,13.30724572646474,6927685286732.071,888916311.3866664,83,0.0590711404579985,0,3.536178938808786,1275.1563417528373,0.0,0.1723553295006474,0,0,23033.41138986393,62.66296559755824,16,0,6788.957723867283,24300.45977907528,1.9277051117746573,0,23277435499.75158,normal,0.0,0
2020-01-08 05:00:00,174,14.35287993704161,6149407485778.766,517441753.1305294,87,0.331452416516822,0,0.1203194201081057,1491.9104397529595,0.0,-0.11193642399698,0,0,3061.5663545488555,40.39085824759273,21,4,5886.555736544827,3976.964457754054,2.140184276091298,0,34202665319.22956,normal,0.0,0
2020-01-08 06:00:00,175,14.191726998325048,5053751953678.581,858713326.235351,76,0.7052475586375019,0,0.5355472537317574,1259.6161536302811,0.0,0.0705457314449133,0,0,77169.07918267924,26.008385581676347,18,2,5707.101566885181,235.6030306452757,2.124359048939239,1,113429965831.2012,normal,0.0,0
2020-01-08 07:00:00,176,15.56795812259006,6527160555695.781,214881480.1560413,89,0.2119147610219341,0,1.6739874536853545,1721.4591436246894,0.0,0.0401764846721028,0,0,19979.63325270828,1.567540764044134,17,1,4125.67635260288,16997.15386612204,1.8149698770479883,0,334195104729.5137,normal,0.0,0
2020-01-08 08:00:00,177,13.532504729694768,6867631158170.628,858318744.954191,88,0.1794068974119742,0,4.247677045135664,1287.1500634636625,0.0,-0.03866980815529,0,0,3050.137602837491,1.005873531226452,19,3,4168.687436485088,2226.358905147017,2.3264794748497444,0,44576877312.00438,normal,0.0,0
2020-01-08 09:00:00,178,17.133835192893294,6604859139890.322,1311470060.024818,66,0.4461637088661431,0,3.357915482761972,1507.4999916640693,0.0,0.0963795618204324,1,0,1947102.8589443576,36.35380376232594,14,1,4329.911130526781,6762.482620867381,1.7933453457453947,0,109099266205.06503,normal,0.0,0
2020-01-08 10:00:00,179,12.83835791690511,5710250685793.965,1644250680.3669472,80,0.375511819697802,0,2.2759415775854803,1918.1705973208907,0.0,0.1305917451537719,0,0,57117.18613366633,13.45339984688566,16,0,6701.400374888018,2793.004417741929,1.5117160051783742,0,260486724569.8181,normal,0.0,0
2020-01-08 11:00:00,180,20.300422916474048,5265140504903.453,3633834612.16829,90,0.1746944346894269,0,1.7069700882693626,1725.5367400536516,0.0,0.053922497251585,0,0,16211.54453760515,33.705513606049976,17,4,4560.409331358387,259.54285738204067,1.9325199779841704,1,177729376685.51785,normal,0.0,0
2020-01-08 12:00:00,181,15.064168369412515,6866461306750.531,619298809.4551696,95,0.3041349015026613,0,1.996407909505251,1146.331633479706,0.0,0.039596323272334,0,0,373401.3230757498,7.506040565365267,10,2,4659.677003505889,1040.6110435773978,1.4947885863779269,0,112373164961.90012,normal,0.0,0
2020-01-08 13:00:00,182,11.357106108959291,6298880034372.595,638039713.8893104,82,0.3007479323308898,0,0.4805991358478277,1439.2401512260556,0.0,0.0268272619323459,0,0,876446.7414723418,10.138327441244376,13,0,3601.715277308113,10981.713089845456,2.0548733294583283,0,484550212474.2263,normal,0.0,0
2020-01-08 14:00:00,183,10.82276875484722,8950824874529.127,105775294.18773586,81,0.3896911618015475,0,1.808690663799044,1513.1694360394952,0.0,0.0526910865515839,0,0,16470.087821577083,24.09190802944859,16,5,3705.004144775713,569.757273834107,1.813714514613634,0,98350208009.28204,normal,0.0,0
2020-01-08 15:00:00,184,14.706181038107964,5169238630030.101,285167874.7017158,73,0.4592228060759528,0,1.361495106450818,1462.0083795186956,0.0,0.0802845535350933,0,0,44125.58151105372,49.379107868313774,19,2,5074.343618310429,1913.326432764475,2.311188953742384,1,174547607113.31168,normal,0.0,0
2020-01-08 16:00:00,185,12.941343036685373,5255750144033.766,399977129.0223301,86,0.3603237418610697,0,0.9704277813327028,1577.6625683681689,0.0,0.075257384934603,0,0,3053.349195423041,1.837075639243106,14,1,6111.864527562415,14376.248784148594,2.0677863188018324,1,25550810913.234604,normal,0.0,0
2020-01-08 17:00:00,186,15.28500123523023,5238001066953.629,1386875971.6799476,79,0.3503976766403366,0,4.373706400570503,1623.131793974896,0.0,0.0609158384770613,0,0,16409.48004721073,39.53454330663544,17,1,4929.46083960424,11338.990229471505,1.493503777923335,0,9022946986.991531,normal,0.0,0
2020-01-08 18:00:00,187,14.683094061433865,6572815608865.984,263351151.37311444,69,0.2126761164619632,0,3.537051642735697,1866.6839284349555,0.0,-0.0441373464825546,0,0,14792.489910474264,31.50195920906952,19,1,5023.59109823293,39678.384015797565,2.031261365394544,2,78455284096.64137,normal,0.0,0
2020-01-08 19:00:00,188,13.31792771835782,5206910149428.234,1075810340.5805752,73,0.6011295432566813,0,0.1596793860260039,1406.5590552338947,0.0,0.1012244889127573,0,0,31877.44760891313,7.582480146180232,16,2,6683.7741432217645,2840.947742044254,2.685536842139842,1,333211321061.4788,normal,0.0,0
2020-01-08 20:00:00,189,11.383015704828988,5068985546324.466,484379032.4215775,82,0.2831763323100289,0,8.499113431109755,1648.6602891338057,0.0,0.0578170866158158,0,0,42852.57250189792,8.7768170890948,12,2,5015.031463712832,7279.38830681351,2.3185299766166843,1,98422886204.26964,normal,0.0,0
2020-01-08 21:00:00,190,9.71288193828534,11543672451233.797,406393266.274667,72,0.3507299125365632,1,0.5226884974496914,1463.6373021042507,0.0,0.0390026624837142,0,0,67484.74812706407,0.9515090662496608,13,4,4974.002592348366,4024.846758558301,2.3492726924806084,1,82030784679.43703,normal,0.0,0
2020-01-08 22:00:00,191,12.383712619832448,5025130350114.741,622275805.1935829,83,0.4654864839921491,0,0.4850079904975793,1813.674532018903,0.0,-0.0218443161250357,0,0,35428.97661003292,0.3173162015858907,9,6,6028.287240791748,203.14698974562987,2.5370883748480413,0,34366500862.87822,normal,0.0,0
2020-01-08 23:00:00,192,15.64099698580868,6803290052585.496,328104800.07768446,85,0.2335659781066504,0,5.758255288486061,1578.245122663052,0.0,0.0990576380843673,0,0,1955.722064611666,12.963710577258665,21,2,5854.061262194555,15132.99319314145,2.2188998558800868,0,44324402657.66265,normal,0.0,0
2020-01-09 00:00:00,193,14.03523436032551,5454708150253.626,315908367.0808584,78,0.3534332135380061,0,1.1768624858830377,1508.1370869406444,0.0,-0.2038391156720675,0,0,3371.340735258915,2.008336130060005,21,2,4432.16864905147,2679.6903171131744,1.8649931789394785,1,113983459968.93263,normal,0.0,0
2020-01-09 01:00:00,194,10.385653053220029,6842729403846.107,88208518.1704458,83,0.3403423708138701,0,3.273255492811292,1447.7108162332229,0.0,-0.005464427145051,0,0,7384.84171239785,4.313475752270852,19,2,4733.043919254868,3150.139273293728,2.3120628451935463,0,163605461394.6175,normal,0.0,0
2020-01-09 02:00:00,195,13.932952314627954,5808828531528.699,378620822.03264576,91,0.6265283424595848,0,0.6799230153736866,1325.9607134042244,0.0,-0.0387435571833777,0,0,12525.46205828364,37.51593884571801,12,4,5414.392637030783,6557.63073348584,2.2328504997252017,0,1090642521170.8138,normal,0.0,0
2020-01-09 03:00:00,196,14.463293449322093,7319031898126.207,300221728.2679289,93,0.1366668566900208,0,4.129832943122912,1673.3211062282214,0.0,-0.0474696637413024,1,0,180150.62417903432,16.927290846302046,14,1,5210.2360591190045,2863.9162366510363,1.8753138078278984,0,37160618783.32535,normal,0.0,0
2020-01-09 04:00:00,197,11.290356409497168,7606301516859.094,289602256.62269706,81,0.0776020203514382,0,3.571214053211841,1335.8446970647449,0.0,-0.0261189039318564,0,0,2151.9335150139304,20.082363595151325,7,3,6551.369665899831,293.7065930392843,1.819211233451574,0,60173539659.92642,normal,0.0,0
2020-01-09 05:00:00,198,13.88431276486382,5009139822497.407,736097442.4699719,84,0.2788399685061738,0,1.4657673273245075,1126.7529170994549,0.0,-0.1031492836130792,0,0,10777.004214473503,4.1522785225142265,17,2,4719.393002637064,293.3347806857634,2.04377447220098,1,61744991113.32442,normal,0.0,0
2020-01-09 06:00:00,199,13.645521796115,5078407236444.843,937410601.433043,85,0.2933159834218459,0,2.441939270105328,1307.858149061273,0.0,-0.0344578499050751,0,0,148155.69550309592,35.2823184785409,9,2,5697.762638077831,2311.0890494478326,1.525011959932802,0,299051201905.96875,normal,0.0,0
2020-01-09 07:00:00,200,10.642574255423442,5288160492971.104,611970419.1843367,83,0.033948889008919,0,6.650037793754212,1530.5911516017509,0.0,-0.1175908083653509,0,0,12091.343363068469,40.4960025808571,7,3,5449.943141181355,1333.117464805939,1.817053616353374,0,49066989119.09853,normal,0.0,0
2020-01-09 08:00:00,201,14.394468400870707,6106590277448.723,1312783055.4181488,81,0.326279222193343,0,1.2031258300956034,1255.6599664392463,0.0,0.041447450131267,0,0,55316.76464394528,14.81851606614681,12,3,5404.782577519064,1895.701617965084,2.0771419963511963,0,7631330594.656341,normal,0.0,0
2020-01-09 09:00:00,202,14.901961315920586,7191689691718.487,862686509.0161622,97,0.0386003155628994,0,1.3632471646754647,1338.985547603775,0.0,0.0942033765245768,0,0,16662.499161163596,48.73553907442884,14,1,4378.730200372905,630.0585048643774,1.588657363611342,1,162765761418.66803,normal,0.0,0
2020-01-09 10:00:00,203,16.20762810793819,5616078647597.498,361200516.7646056,77,0.2415113884591475,0,2.5660590954771574,1121.8459775080285,0.0,0.1051369029063468,0,0,36811.53457744023,37.26450254768709,16,1,4921.004542712427,890.804123721171,1.9917357128561133,0,10956749458.127611,normal,0.0,0
2020-01-09 11:00:00,204,16.134505130087256,5933877263025.684,305403287.2018337,81,0.3856385420125985,0,0.9769106329275704,1334.528897361056,0.0,0.0548671989290294,0,0,13947.490971245505,26.284994877349227,17,1,4987.835665944064,765.3653152380576,1.5159803972059065,0,182036045963.9312,normal,0.0,0
2020-01-09 12:00:00,205,10.055826580107272,5208870710629.555,663355920.0534551,91,0.113637590960447,0,6.500202851951947,1842.369411562721,0.0,-0.0560924624680278,0,0,83627.77204963294,26.49088816556958,9,4,6380.964719428381,1231.6214397449546,1.5931938369540568,0,2795619858.4524174,normal,0.0,0
2020-01-09 13:00:00,206,11.155437400212191,6634585652222.781,861139534.211301,65,0.3594602135595043,0,0.0825520490826019,1373.3709019894736,0.0,-0.1105484454093231,0,0,1002.134180332814,2.227425861493557,17,1,4701.051701011056,1970.3961407122456,1.3796382337913071,0,169229131042.32434,normal,0.0,0
2020-01-09 14:00:00,207,14.78758816802165,8421240245228.932,1963205251.784109,91,0.2252440951765351,0,1.032942714575723,1478.351075558342,0.0,-0.0651009149353984,0,0,10650.647668401682,6.317133165302504,11,1,4974.442168333197,11175.217184157087,2.1963830696571334,0,77091898660.6221,normal,0.0,0
2020-01-09 15:00:00,208,14.784464877280522,5312793314305.105,1596649239.5266647,88,0.2963401433266752,0,2.502485718175783,1948.3161006474304,0.0,-0.0316895235844375,0,0,39860.66804412422,1.3837268001086265,14,1,5006.8896616428365,15036.240295285505,1.8135879589226365,0,168075617124.16537,normal,0.0,0
2020-01-09 16:00:00,209,14.78761921576512,5682852258789.1,282313014.40595245,83,0.3575820058825164,1,1.1220657734670691,1566.239926131893,0.0,-0.0630453242647993,0,0,64048.15466201819,0.174382208695271,14,2,6847.4748544797285,22118.972476592848,2.636610871914635,0,20024585265.8261,normal,0.0,0
2020-01-09 17:00:00,210,23.131828726636805,5090051751162.648,438115757.4648935,80,0.2641144896267386,0,0.6001804302273435,1558.360816607973,0.0,0.2428783989637315,0,0,436221.4235111148,3.4468589359355226,13,1,5753.976557596672,2388.99119539481,1.8506181179228,1,195755190058.65573,normal,0.0,0
2020-01-09 18:00:00,211,14.927226276732917,5819020330158.421,949093432.0770878,91,0.3835645468639254,0,1.0670089024226692,1309.0896742341724,0.0,0.0704897939924547,0,0,10076.393261826195,42.48663310355434,13,2,5600.19154530202,1233.8947621077891,1.9484840308862732,0,84997840344.44519,normal,0.0,0
2020-01-09 19:00:00,212,16.338914100451497,5698729617097.775,1411611473.945856,80,0.344342497063202,0,4.265968160786204,1545.3341097556076,0.0,0.0579203712358147,0,0,424625.7720788707,5.4854229527154805,8,3,5117.443343380667,376.8239879267549,1.954720529244532,0,68635842271.029686,normal,0.0,0
2020-01-09 20:00:00,213,15.885004408733009,5155994944285.54,1240734610.171129,90,0.4246824656228311,1,1.58375832730207,1846.3876420941465,0.0,0.0310778601065955,0,0,5895.545511454367,70.23406396194073,13,3,4563.638632521138,4861.9810875674175,1.6167803552638316,1,15195878359.636538,normal,0.0,0
2020-01-09 21:00:00,214,15.128478128264495,5583514985143.586,455142979.0254429,94,0.0450015289859777,0,0.8162679111157556,1258.310868532789,0.0,-0.0502778091614629,0,0,314045.39455545216,18.190821222831573,11,2,6071.739368452273,2469.540498011421,2.0723671610436,0,168317349219.81442,normal,0.0,0
2020-01-09 22:00:00,215,12.711826888399136,5406622756053.897,138444121.5364491,90,0.5124890299739557,0,2.226576821112443,1462.8555011478477,0.0,0.013767592283588,0,0,112976.4030584853,5.416721662460738,21,2,4624.129200984589,3406.937063965237,2.0200949977741014,0,85328412962.69354,normal,0.0,0
2020-01-09 23:00:00,216,15.397423051233169,5737790791716.12,178672239.97214764,76,0.2682478061559006,0,1.8927013831071051,1265.18485512029,0.0,0.0696785143169711,0,0,3544.2535078799838,13.748503787773934,15,2,6884.479805263786,4124.528886921272,2.0006135699764984,0,36496215369.74905,normal,0.0,0
2020-01-10 00:00:00,217,11.56793696365607,5881054714946.36,637225092.3590672,90,0.1525496939736243,0,1.643993115117298,1823.2934007399997,0.0,0.0964463519638415,0,0,40703.87087913273,4.946030968428633,16,1,5182.662050194929,15808.032960589187,1.8754265758161752,1,131262268156.98972,normal,0.0,0
2020-01-10 01:00:00,218,12.907953483149978,5008531871735.416,683150387.1245275,75,0.1167621414462044,0,0.9923905777359756,1264.0262926325577,0.0,0.0297240951151083,0,0,19881.16994707866,82.67030614407881,10,7,5662.36635888683,6063.656658074716,1.9847271534700857,2,21491166948.82937,normal,0.0,0
2020-01-10 02:00:00,219,12.286591130427242,6431316760625.701,161710883.1025789,79,0.1627266177862762,0,0.1498788364486259,1359.257303299512,0.0,0.0762759036653927,0,0,76969.85936220997,37.58101560092351,15,3,5022.839746421318,4758.75388660037,1.5959289784584336,0,333893873254.47656,normal,0.0,0
2020-01-10 03:00:00,220,13.704685348465809,6248322861890.117,507277937.1669272,89,0.3080029010521766,0,1.9390217371380256,1268.108458778143,0.0,-0.0479773403867836,0,0,14093.32870814614,0.5317833683567972,16,2,7688.397460420196,802.5323250152885,2.2250790214909824,1,37855762113.961975,normal,0.0,0
2020-01-10 04:00:00,221,19.286646416683773,5456158139857.578,912067316.2312956,97,0.1913605079702536,0,1.0887260814624835,1223.5047694374591,0.0,-0.1570780997995201,0,0,11914.45381871593,59.044274443775215,23,3,3975.3096270283286,29101.4100423838,1.9463564197085024,0,103977061672.98718,normal,0.0,0
2020-01-10 05:00:00,222,8.83183701852063,5054388538209.677,153432815.0937151,61,0.4361394877313467,0,1.1199059984585715,1518.4318568546198,0.0,0.1315093129812101,0,0,340506.38816476066,25.535537678037898,17,1,4644.032403013677,2772.817641219985,2.448562317763879,0,55140618216.20445,normal,0.0,0
2020-01-10 06:00:00,223,15.215650475936284,6406221758522.542,1464818530.5400803,79,0.134520886193134,0,0.5333562415988157,1429.9976161234551,0.0,-0.0594850019618333,0,0,18079.93811484206,1.7194656367658678,16,1,4097.168462911663,2454.5376830238133,2.128156631738685,1,25369654491.02586,normal,0.0,0
2020-01-10 07:00:00,224,9.468210322025872,8104992839600.693,332605895.95835644,67,0.3407840640744711,0,0.5738180770756512,1570.1943929137922,0.0,-0.0599040877014622,0,0,115018.08414113394,22.211941179192607,23,1,3781.475487803589,5724.657447954742,1.963756289425116,0,62956924780.33695,normal,0.0,0
2020-01-10 08:00:00,225,12.320170335526416,5274636334048.256,1706334112.8256562,75,0.3889884843003036,0,3.0972624283984422,1624.2583828063443,0.0,-0.0877992320373597,0,0,14034.82514064696,20.821591782358123,12,1,5353.917740694846,942.2671507096086,2.0427555880217816,1,111766482690.258,normal,0.0,0
2020-01-10 09:00:00,226,16.222376492418416,5390859215975.612,284586427.9215441,81,0.3435677830791263,0,1.3054113313005242,1163.6934816476455,0.0,0.0308643110933761,0,0,617433.4191641923,4.938193475901743,18,1,4608.429506859907,8260.896433200065,2.18162859928874,0,67172553252.82502,normal,0.0,0
2020-01-10 10:00:00,227,13.660700047738658,5203111648198.121,173792830.25835064,77,0.2225868620260255,0,0.2314905223768276,1560.3754545351487,0.0,-0.0538319052872058,0,0,5672.190997135622,28.41330252677309,12,0,4680.461704836816,34482.93715358948,2.2385723994166864,0,60061419871.20207,normal,0.0,0
2020-01-10 11:00:00,228,10.805638055176734,5860232102695.476,306847981.9643146,87,0.1786643211629487,0,0.093870796898691,1317.4535083962176,0.0,0.1488091691784532,0,0,6449.21010213828,1.821805396128958,19,1,4731.036585922428,1259.0887480599283,1.9176671719594849,0,292545706734.4832,normal,0.0,0
2020-01-10 12:00:00,229,11.71174072685008,5168230970596.084,441130750.96777886,93,0.3795583539509415,0,0.5090503560255537,1528.7798841104957,0.0,0.146148541631181,0,0,464647.5137789545,13.445145292752075,20,5,5053.093684354266,3293.628268983958,2.147086596005611,0,42381047910.30792,normal,0.0,0
2020-01-10 13:00:00,230,15.19899437233669,5440357752677.024,328984137.4825424,90,0.2024386576852031,0,1.3366819714263416,1566.7485928982971,0.0,0.0387846415541153,0,0,9046.264763755808,0.1994554067930055,12,1,3582.9199438193077,1437.8546417385223,1.9534287369079255,0,366398363575.32025,normal,0.0,0
2020-01-10 14:00:00,231,11.67408342070716,6194065424673.253,390914169.4685447,98,0.2109333742163348,0,1.9207469783728488,1448.2205447938911,0.0,-0.0698909887394226,1,0,541527.2202135157,69.30671255104878,19,0,3851.089635961538,5029.214197882425,2.5139460269448084,0,87680750498.22348,normal,0.0,0
2020-01-10 15:00:00,232,14.041146473954935,5821244184566.342,677530514.5812521,63,0.2026042548721662,0,0.3102194107867206,1763.3225838855724,0.0,0.1859363183742258,0,0,131095.47574336798,27.8513705944775,19,1,3744.490086614783,7076.503975932441,2.034284479982355,1,81500565810.42685,normal,0.0,0
2020-01-10 16:00:00,233,13.613929599759537,5488513996852.439,408834354.276844,87,0.4467507978161883,0,1.137824394343367,1213.4297065479846,0.0,0.1154296146562403,0,0,16166.566411348216,3.459754881190289,7,5,5097.141013973334,5816.320910044706,2.4052844542852934,0,80641558351.91542,normal,0.0,0
2020-01-10 17:00:00,234,11.870999130985457,5545157616011.962,454127069.6986372,86,0.3967113806798772,0,0.1506374956653666,1274.815162476847,0.0,-0.0665783901693992,0,0,586.0546566525355,8.361101806074872,6,1,5077.069096090937,9836.296269721395,2.237757960453978,0,62640360657.40648,normal,0.0,0
2020-01-10 18:00:00,235,18.859860223313312,5825789557329.291,87817697.18776792,79,0.0718612098140958,0,0.0769118584370818,1548.7899281462858,0.0,0.0423585550755795,0,0,21191.668570401445,3.5004621749784204,14,1,5015.581922205448,372.7133280375074,2.135974508555229,1,43498940630.47354,normal,0.0,0
2020-01-10 19:00:00,236,15.084797555795028,5005881992940.075,717797472.8694547,65,0.3781146084737784,0,3.980634573245714,1922.379144762198,0.0,0.0287626557620758,0,0,26991.03646436957,29.10152773638309,19,1,5496.72057271552,7858.150042357436,2.334717113520982,1,225950553637.37335,normal,0.0,0
2020-01-10 20:00:00,237,8.437143533355982,5081763211049.092,443761006.7137816,90,0.0684561180491536,0,2.1478445402814543,1311.7244672017323,0.0,0.058924418170703,0,0,227393.0885799656,1.2140394114944058,11,3,5342.226644188092,3796.1095592641336,2.106277517296241,0,16328464575.314688,normal,0.0,0
2020-01-10 21:00:00,238,13.96613578692357,7130802777432.289,2427901110.397481,88,0.2617890098566459,0,3.038223769645234,1486.946711987054,0.0,0.0147972410623095,0,0,528022.5934934656,36.702525927259856,13,0,3418.022709932381,61042.32371292019,1.580582775519744,1,11670906623.269293,normal,0.0,0
2020-01-10 22:00:00,239,11.84553383807903,5081078815763.756,189601457.07417488,71,0.3978383968967592,0,0.4014862162845672,1738.1870383478854,0.0,0.0023117899746811,0,0,5597.221773323566,57.01406326734862,19,1,4876.895603941175,2125.8575551765057,1.9005968673568203,0,200558827053.38705,normal,0.0,0
2020-01-10 23:00:00,240,15.63108333699056,6226912574428.576,79534756.39945258,81,0.2369410150449106,0,0.7776811784233512,1683.2225722386718,0.0,0.2938690077575809,0,0,109355.95994205574,22.57903477614834,7,5,5185.135569170988,44538.84362928237,1.9868179315723324,0,11575451810.499598,normal,0.0,0
2020-01-11 00:00:00,241,11.518698153918248,7526205809496.616,900146867.3593537,95,0.0349667529163131,0,1.1732234024483426,1623.0001836334395,0.0,0.0597540290410906,0,0,101803.96304202265,4.789662612814366,11,5,3981.8838258633054,16790.635450192643,2.066782844264318,1,1054583880205.936,normal,0.0,0
2020-01-11 01:00:00,242,13.213158896332752,5315647627826.486,686095245.7907279,75,0.4978774179738787,0,2.146089940553738,1356.1151599065263,0.0,-0.0648858122438714,0,0,188494.74449546967,8.928557744935638,9,2,3580.8454945970534,13067.354918965875,2.2574891857571,0,120357060620.96416,normal,0.0,0
2020-01-11 02:00:00,243,14.762468197451144,5462815822825.382,176983484.71128437,92,0.449467212009201,0,1.5307638930359766,1494.9166253369876,0.0,-0.038740376799474,0,0,59717.46629049443,12.97265143544733,6,0,5732.08032334283,3323.737262940537,1.7933870356709114,0,362474603246.85016,normal,0.0,0
2020-01-11 03:00:00,244,15.664387985425304,5841464852474.182,105081946.33230329,93,0.2774870221260205,0,1.6035025592424823,1505.927298501549,0.0,0.1896150960469589,0,0,452.5981374991729,18.558400424006376,12,4,4122.56336439432,31812.103817690677,1.426628164585845,0,166529096982.04147,normal,0.0,0
2020-01-11 04:00:00,245,10.499258982360558,7134607331993.112,2257213061.607809,76,0.2981756400228069,0,0.3414410564723737,1708.6313980884906,0.0,-0.0281738786189274,0,0,16141.601056371095,22.092391314299647,16,3,5861.756682052707,744.7517435309427,1.863054091088849,1,29046242231.18298,normal,0.0,0
2020-01-11 05:00:00,246,12.663746910397627,7845685786020.836,1995400044.224255,92,0.4126361535791849,0,1.2879028295781323,1473.4024316434593,0.0,-0.0873156194007369,1,0,2183.282702867933,16.158357347316908,15,2,5046.260097271072,8339.070310358577,2.149998495119596,0,39508045466.361244,normal,0.0,0
2020-01-11 06:00:00,247,12.31263672209761,6345395242321.059,40327462.29218353,71,0.1080842197735498,0,3.4722516993225727,1771.1967876548474,0.0,0.012198503221547,0,0,14688.034389107252,8.656127571230646,15,2,4708.099073449863,53095.58207652371,1.990566159420172,1,5696441778.045365,normal,0.0,0
2020-01-11 07:00:00,248,11.86667691856572,5090603012858.405,306821582.07925093,79,0.1432860104338276,0,1.4245003830199168,1489.073148990294,0.0,-0.0115284861996535,0,0,156374.40960707926,44.31297581334785,14,2,5633.441641426321,1864.328821921064,1.7179490434808595,1,213688840584.73505,normal,0.0,0
2020-01-11 08:00:00,249,17.91363560070274,6106102738780.826,2562353617.1994333,74,0.2113040816167981,0,0.445641729263557,1527.8809427717365,0.0,0.1473339807920597,1,0,40550.430327252354,1.6979172276414556,20,2,5136.983429730464,6634.623292822094,2.1552304189378724,2,125268504287.37251,normal,0.0,0
2020-01-11 09:00:00,250,14.512454277402387,5528147657463.566,301396563.4765228,87,0.7639448592579622,0,1.0668146634720042,1474.381449368628,0.0,0.1664466305167959,0,0,218858.73013910133,12.556781146971778,7,2,4900.37322509,705.4291975949163,2.093931577142612,1,396277800758.0156,normal,0.0,0
2020-01-11 10:00:00,251,10.347790114162386,5636201788446.186,297043088.6796377,79,0.3064515004778401,0,2.8114325827143243,1464.5137482666269,0.0,-0.0217724783254768,0,0,43630.33051200197,29.883368525740227,20,1,4158.354753382451,55657.92246820959,1.9528455754142424,0,27487082950.89397,normal,0.0,0
2020-01-11 11:00:00,252,15.79465486763694,5050397264726.45,365669571.0951226,71,0.3840936796569109,0,0.2900340171448722,1485.7818251164506,0.0,0.0908444775981008,0,0,1641.4710831319824,1.2560840449842228,16,1,6468.505343828742,1895.8123762298496,2.846142917778999,0,132088665946.84949,normal,0.0,0
2020-01-11 12:00:00,253,18.805390492531583,5212033174943.354,158157673.38944045,72,0.373911064142995,1,1.7372089490780889,1506.875939085071,0.0,-0.0048837755542312,0,0,142.3524446161152,24.438337938531756,14,2,4000.6197979986346,2602.1039727127086,1.5385878925947774,0,337230819570.0469,normal,0.0,0
2020-01-11 13:00:00,254,16.08116315137787,6563096494157.357,88209414.5113324,75,0.3201406072580163,0,6.722879678317659,1175.7353994401492,0.0,-0.0721931792396889,0,0,29661.86590009996,34.26395228527009,15,3,6103.703830852011,1231.9938459741045,1.7388978253098308,1,35049119055.79967,normal,0.0,0
